Attributes,Close,High,Low,Open,Volume
Symbols,TREX.US,TREX.US,TREX.US,TREX.US,TREX.US
Date,,,,,
2018-09-25,39.655,39.835,39.06,39.775,808004
2018-09-26,39.525,40.005,39.36,39.79,648842
2018-09-27,39.47,40.145,39.17,39.72,657198
2018-09-28,38.49,40.085,38.345,39.45,1630400
2018-10-01,37.195,38.75,36.86,38.66,1992848
2018-10-02,37.085,37.749,36.89,37.07,1244652
2018-10-03,37.2,37.55,36.895,36.985,695476
2018-10-04,36.175,37.14,35.95,37.02,895994
2018-10-05,35.45,36.71,34.9,36.125,1246554
2018-10-08,35.95,36.13,35.234,35.35,879520
2018-10-09,34.75,36.41,34.645,35.89,947246
2018-10-10,33.915,34.575,33.83,34.575,1030524
2018-10-11,32.455,34.515,32.38,33.63,1524718
2018-10-12,32.195,33.17,31.55,33.04,1594784
2018-10-15,32.32,32.658,31.8,32.07,1005698
2018-10-16,33.845,33.925,31.975,32.475,1006220
2018-10-17,32.74,33.51,32.15,33.51,943714
2018-10-18,30.81,32.675,30.42,32.595,1654120
2018-10-19,30.365,31.055,29.96,30.905,1354996
2018-10-22,30.585,30.9,30.35,30.425,760004
2018-10-23,30.985,31.6,29.855,29.855,1052198
2018-10-24,29.655,31.455,29.595,30.805,981624
2018-10-25,30.63,31.025,29.965,29.965,843092
2018-10-26,30.165,30.67,29.065,30.04,1146596
2018-10-29,29.055,31.025,28.385,30.795,1760528
2018-10-30,30.015,30.25,25.44,25.995,5372284
2018-10-31,30.65,31.0,29.705,30.55,1819078
2018-11-01,32.58,32.825,30.26,30.79,2154034
2018-11-02,32.47,33.065,31.82,32.785,3092204
2018-11-05,33.47,34.092,32.365,32.47,1783166
2018-11-06,33.68,33.755,32.565,33.425,1256910
2018-11-07,33.395,34.22,32.39,33.97,1324250
2018-11-08,32.19,33.435,31.982,33.16,1039568
2018-11-09,31.48,32.525,30.945,32.09,1452710
2018-11-12,30.63,31.745,30.575,31.49,1194430
2018-11-13,30.125,31.34,30.01,30.85,2005570
2018-11-14,29.535,30.65,29.185,30.61,1351030
2018-11-15,29.755,30.155,28.9,29.315,1726240
2018-11-16,29.305,29.962,29.16,29.68,1305434
2018-11-19,29.74,29.955,29.115,29.175,1253632
2018-11-20,29.225,29.665,28.685,29.185,1071362
2018-11-21,29.905,30.53,29.225,29.455,781396
2018-11-23,29.885,30.505,29.505,29.62,286650
2018-11-26,30.44,30.55,29.9,30.29,797090
2018-11-27,30.235,30.59,29.955,30.205,778802
2018-11-28,31.66,31.745,29.96,30.43,1028924
2018-11-29,31.675,32.04,31.305,31.58,1371446
2018-11-30,31.865,32.09,31.29,31.635,1010752
2018-12-03,32.6,32.87,31.965,32.54,1152796
2018-12-04,30.75,32.545,30.66,32.485,1159656
2018-12-06,31.315,31.345,29.83,30.245,1306762
2018-12-07,31.355,31.985,30.85,31.35,3015568
2018-12-10,30.205,31.715,29.915,31.33,1141008
2018-12-11,30.42,30.88,30.21,30.765,1045224
2018-12-12,31.495,32.005,30.86,30.965,866238
2018-12-13,30.195,31.865,30.08,31.54,1432266
2018-12-14,29.455,30.355,29.28,29.85,1065848
2018-12-17,28.45,29.37,28.17,29.26,1267684
2018-12-18,29.28,29.855,28.54,28.54,861026
2018-12-19,29.105,30.352,29.01,29.35,1118860
2018-12-20,28.555,29.77,28.34,28.985,1085912
2018-12-21,27.81,28.635,27.31,28.555,2677116
2018-12-24,26.805,27.885,26.772,27.53,477856
2018-12-26,28.735,28.81,26.74,26.995,718688
2018-12-27,29.11,29.135,27.8,28.115,956100
2018-12-28,29.08,29.53,28.385,29.285,650550
2018-12-31,29.68,29.7,28.835,29.26,869376
2019-01-02,30.515,30.54,28.855,29.0,2061846
2019-01-03,30.39,30.902,29.493,30.345,1384722
2019-01-04,32.02,32.422,30.385,30.965,1473682
2019-01-07,32.515,32.71,31.61,32.165,1040482
2019-01-08,33.25,33.32,32.65,32.93,1011818
2019-01-09,34.05,34.05,32.87,33.25,1066612
2019-01-10,33.945,34.095,33.56,33.95,1063290
2019-01-11,34.12,34.185,33.365,33.895,1277980
2019-01-14,33.415,34.062,33.385,33.86,843584
2019-01-15,33.325,33.472,32.605,33.405,1404142
2019-01-16,33.35,33.935,33.175,33.38,1144118
2019-01-17,34.175,34.36,33.02,33.24,1447050
2019-01-18,35.035,35.18,34.435,34.56,1262106
2019-01-22,33.98,34.855,33.635,34.8,852118
2019-01-23,33.105,34.455,32.57,34.24,1183090
2019-01-24,33.345,33.37,32.77,33.09,848984
2019-01-25,33.35,34.075,33.265,33.915,735296
2019-01-28,33.535,33.86,32.951,33.055,840148
2019-01-29,33.355,33.575,33.11,33.55,469452
2019-01-30,33.755,33.84,33.04,33.45,619664
2019-01-31,34.88,34.96,33.575,33.69,801652
2019-02-01,35.135,35.38,34.75,34.925,707504
2019-02-04,35.6,35.75,34.7,35.095,921158
2019-02-05,35.84,35.85,35.255,35.72,507336
2019-02-06,35.81,36.08,35.608,35.91,639684
2019-02-07,36.135,36.565,35.76,35.795,1483872
2019-02-08,36.125,36.43,35.86,36.025,1164882
2019-02-11,37.71,37.81,36.045,36.41,1656902
2019-02-12,38.82,39.28,38.0,38.165,1023760
2019-02-13,38.85,39.688,38.82,39.12,1363268
2019-02-14,39.17,39.235,38.675,38.85,1829940
2019-02-15,38.38,39.148,35.25,37.205,3930044
2019-02-19,39.14,39.465,38.2,38.22,1418866
2019-02-20,37.825,38.845,37.13,38.8,2591510
2019-02-21,37.82,38.08,37.31,37.645,946730
2019-02-22,37.865,38.03,37.35,37.975,1727726
2019-02-25,38.48,38.62,37.995,38.01,2014068
2019-02-26,38.27,38.915,38.16,38.58,841880
2019-02-27,38.16,38.42,37.74,38.08,658526
2019-02-28,37.475,38.155,37.42,38.155,672990
2019-03-01,37.77,37.915,37.425,37.915,836294
2019-03-04,37.795,38.205,37.635,37.83,698110
2019-03-05,37.005,38.044,37.0,37.8,699600
2019-03-06,36.29,37.205,36.255,36.995,819602
2019-03-07,35.5,36.51,35.345,36.235,990594
2019-03-08,35.265,35.522,34.725,35.27,533926
2019-03-11,36.52,36.575,35.355,35.355,780088
2019-03-12,35.9,36.742,35.765,36.5,571062
2019-03-13,35.335,36.165,35.17,35.975,724472
2019-03-14,35.035,35.37,34.9,35.25,627864
2019-03-15,35.095,35.56,34.895,35.165,1090854
2019-03-18,35.725,35.76,34.865,34.93,859942
2019-03-19,34.61,35.875,34.52,35.84,1133944
2019-03-20,32.795,34.455,32.57,34.455,1863054
2019-03-21,32.73,33.3,32.52,32.545,1184002
2019-03-22,31.105,32.615,31.095,32.5,1338382
2019-03-25,31.475,31.74,30.777,31.105,1547346
2019-03-26,31.265,31.945,31.08,31.685,1174814
2019-03-27,29.755,30.545,29.48,30.245,4657774
2019-03-28,31.61,31.825,30.25,30.345,4074908
2019-03-29,30.76,32.354,30.405,32.09,27191922
2019-04-01,32.205,32.27,30.89,30.89,2577298
2019-04-02,32.805,32.93,31.97,32.235,2764208
2019-04-03,33.35,34.03,33.158,33.225,2558426
2019-04-04,33.89,34.5,33.325,33.415,1477496
2019-04-05,34.96,35.025,34.084,34.385,1601156
2019-04-08,34.98,35.26,34.405,34.695,1175168
2019-04-09,34.675,35.3,34.6,34.81,996636
2019-04-10,35.725,35.755,34.505,34.7,1388338
2019-04-11,36.5,36.655,35.46,35.855,1711320
2019-04-12,37.445,37.47,36.695,36.76,1129804
2019-04-15,37.36,38.06,37.135,37.5,1227412
2019-04-16,38.015,38.15,37.135,37.585,927284
2019-04-17,38.28,38.605,37.855,38.2,819598
2019-04-18,38.165,38.66,37.875,38.415,919480
2019-04-22,37.54,38.315,37.335,38.13,955458
2019-04-23,38.27,38.525,37.355,37.55,1071684
2019-04-24,38.575,38.77,37.995,38.24,1060044
2019-04-25,38.165,38.55,37.8,38.26,892280
2019-04-26,38.015,38.235,37.855,38.12,1691304
2019-04-29,38.265,38.472,37.935,38.18,1077690
2019-04-30,34.635,35.73,32.5,32.765,11441348
2019-05-01,32.91,34.725,32.73,34.47,3339614
2019-05-02,32.45,32.985,31.805,32.75,2318402
2019-05-03,33.85,34.0,32.55,32.62,1643016
2019-05-06,32.905,35.05,32.87,33.145,1393280
2019-05-07,32.015,33.188,31.62,32.655,1706384
2019-05-08,31.255,32.01,31.03,32.01,1874778
2019-05-09,31.235,31.375,30.37,30.945,1177954
2019-05-10,31.575,31.665,30.59,31.15,1074824
2019-05-13,30.315,31.145,30.205,30.84,1547696
2019-05-14,30.655,30.84,29.91,30.45,1021138
2019-05-15,30.55,30.732,30.115,30.215,1632030
2019-05-16,30.51,30.734,30.132,30.65,1852928
2019-05-17,29.395,30.33,29.25,30.235,1999034
2019-05-20,29.53,29.88,28.775,29.16,1461094
2019-05-21,30.715,31.025,29.825,29.825,2061886
2019-05-22,31.835,31.89,30.64,30.64,2721312
2019-05-23,31.995,32.2,31.345,31.435,2371162
2019-05-24,32.75,33.01,32.2,32.24,2241882
2019-05-28,31.755,32.93,31.74,32.83,2198872
2019-05-29,30.715,31.495,30.41,31.37,1783960
2019-05-30,30.2,31.002,29.97,30.75,1107452
2019-05-31,29.91,29.975,29.48,29.7,1650450
2019-06-03,30.84,30.92,29.905,30.0,2034882
2019-06-04,32.755,32.795,31.27,31.29,1905942
2019-06-05,32.94,34.115,32.748,33.0,2502110
2019-06-06,33.45,33.505,32.855,33.005,2941604
2019-06-07,34.555,34.76,33.51,33.88,1774004
2019-06-10,34.57,35.395,34.18,34.725,1730024
2019-06-11,34.355,35.5,34.19,34.97,1336688
2019-06-12,34.85,35.132,34.21,34.395,1293536
2019-06-13,35.405,35.435,34.94,35.15,1409428
2019-06-14,35.69,35.755,35.055,35.41,936208
2019-06-17,34.915,35.845,34.675,35.84,1425080
2019-06-18,34.93,35.745,34.665,35.33,1353442
2019-06-19,33.685,35.225,33.08,35.0,1706426
2019-06-20,34.725,34.805,34.09,34.195,1541104
2019-06-21,34.315,34.65,33.855,34.455,1817496
2019-06-24,33.745,34.365,33.525,34.365,1152360
2019-06-25,34.135,34.378,33.44,33.72,1736580
2019-06-26,33.55,34.49,33.46,34.295,1051818
2019-06-27,34.835,34.88,33.475,33.475,1607068
2019-06-28,35.85,36.115,35.07,35.1,2828734
2019-07-01,35.56,36.98,34.995,36.33,1721852
2019-07-02,35.275,35.555,34.825,35.555,756002
2019-07-03,36.145,36.2,35.34,35.525,534968
2019-07-05,36.385,36.705,35.6,35.95,1948500
2019-07-08,35.595,36.375,35.445,36.135,892682
2019-07-09,35.25,35.632,34.815,35.4,1011630
2019-07-10,35.37,35.615,34.775,35.41,924740
2019-07-11,34.665,35.535,34.505,35.475,902260
2019-07-12,35.77,35.9,34.63,34.75,1129548
2019-07-15,35.43,35.86,34.89,35.86,933054
2019-07-16,36.165,36.185,35.03,35.405,825590
2019-07-17,35.435,36.11,35.055,36.11,1130918
2019-07-18,35.41,35.555,34.955,35.425,1062998
2019-07-19,34.935,35.745,34.935,35.48,1286258
2019-07-22,34.51,35.2,34.45,34.9,1047388
2019-07-23,34.98,35.295,34.438,34.875,1170246
2019-07-24,35.64,35.945,34.775,34.775,1211542
2019-07-25,35.355,36.225,35.33,35.68,1458786
2019-07-26,35.46,35.92,35.09,35.49,1374346
2019-07-29,34.01,35.742,33.84,35.34,2419440
2019-07-30,40.515,41.17,36.69,36.69,8745576
2019-07-31,40.875,42.2,40.375,40.88,3682572
2019-08-01,38.885,40.86,38.625,40.655,2771394
2019-08-02,39.88,40.0,38.325,39.88,1474550
2019-08-05,39.84,39.87,38.795,38.945,1716306
2019-08-06,40.495,40.545,39.372,39.735,1319472
2019-08-07,40.815,40.91,39.145,39.87,1538662
2019-08-08,41.385,41.48,40.745,41.0,1187974
2019-08-09,40.805,41.385,40.58,41.385,702200
2019-08-12,40.885,41.422,40.26,40.625,887746
2019-08-13,41.995,42.63,40.83,41.09,1514982
2019-08-14,40.725,41.32,40.335,40.97,1401428
2019-08-15,41.93,42.08,40.735,41.06,1492030
2019-08-16,42.875,43.135,42.35,42.36,1386232
2019-08-19,43.19,44.18,43.155,43.49,1444622
2019-08-20,42.805,43.21,42.36,42.92,855070
2019-08-21,42.835,43.56,42.65,43.345,978080
2019-08-22,42.645,43.585,42.62,43.41,1294286
2019-08-23,41.04,42.64,40.84,42.4,1455762
2019-08-26,41.92,42.085,40.525,41.525,1338870
2019-08-27,41.265,42.3,41.25,42.26,715316
2019-08-28,41.995,42.19,40.67,41.095,662134
2019-08-29,42.9,43.16,42.285,42.78,998268
2019-08-30,42.765,43.255,42.74,43.135,516742
2019-09-03,41.35,42.5,41.145,42.5,871140
2019-09-04,42.52,42.535,41.515,41.92,792932
2019-09-05,43.435,43.77,42.46,43.09,1062036
2019-09-06,43.605,43.875,43.09,43.53,716308
2019-09-09,44.64,44.715,43.64,43.8,1685130
2019-09-10,43.8,44.575,43.07,44.575,1605650
2019-09-11,43.855,45.06,43.795,44.19,1212938
2019-09-12,44.505,44.8,42.66,44.12,1064852
2019-09-13,44.435,45.37,44.302,44.85,997612
2019-09-16,44.075,44.72,43.835,44.075,851652
2019-09-17,43.805,44.415,43.56,43.795,922746
2019-09-18,43.46,44.318,43.13,43.79,674460
2019-09-19,43.425,43.64,42.935,43.395,1033828
2019-09-20,43.665,43.875,43.155,43.5,1733110
2019-09-23,44.13,44.688,43.395,43.395,991000
2019-09-24,44.515,45.09,44.28,44.28,1084376
2019-09-25,44.27,44.715,43.53,44.475,1100606
2019-09-26,44.43,44.995,44.0,44.12,828310
2019-09-27,44.96,45.065,44.425,44.63,1061740
2019-09-30,45.465,45.79,44.52,45.0,2051130
2019-10-01,43.55,46.669,43.48,45.85,1218752
2019-10-02,43.26,43.5,42.545,42.985,957576
2019-10-03,44.17,44.21,42.595,43.275,577092
2019-10-04,44.615,44.655,43.85,44.155,779674
2019-10-07,44.305,44.75,44.02,44.42,507076
2019-10-08,44.05,44.775,43.57,43.78,676268
2019-10-09,44.195,44.682,43.985,44.592,907608
2019-10-10,44.275,44.895,43.77,44.265,797466
2019-10-11,45.25,45.95,45.015,45.015,741922
2019-10-14,45.115,45.52,44.9,45.175,555228
2019-10-15,45.655,45.735,45.2,45.285,585180
2019-10-16,44.205,45.65,44.095,45.325,1118446
2019-10-17,45.24,45.6,44.535,44.615,1247406
2019-10-18,45.425,45.6,44.645,44.97,862070
2019-10-21,46.11,46.595,45.695,45.755,1295722
2019-10-22,45.155,46.815,45.125,46.275,1013006
2019-10-23,45.135,45.48,44.535,45.175,752864
2019-10-24,46.015,46.405,45.092,45.225,881244
2019-10-25,45.065,46.225,45.0,45.675,945970
2019-10-28,45.945,46.395,44.985,45.22,1516074
2019-10-29,42.07,43.605,41.0,43.245,4378060
2019-10-30,42.1,42.495,41.01,42.065,2213382
2019-10-31,43.945,44.02,41.39,42.0,1822474
2019-11-01,44.745,45.005,43.67,44.435,1119550
2019-11-04,44.46,45.81,44.215,45.23,843540
2019-11-05,43.875,44.62,43.505,44.62,953830
2019-11-06,44.58,44.77,43.189,43.715,708702
2019-11-07,43.955,44.995,43.805,44.875,1048132
2019-11-08,43.985,44.275,43.65,43.9,647484
2019-11-11,43.575,44.305,43.245,43.71,1039960
2019-11-12,43.75,43.835,42.9,43.645,854978
2019-11-13,44.71,44.855,43.535,43.535,1240584
2019-11-14,44.535,45.1,44.038,44.71,1197274
2019-11-15,43.385,45.005,43.33,44.775,1061608
2019-11-18,43.43,43.505,42.725,43.16,879706
2019-11-19,42.915,43.892,42.88,43.81,698544
2019-11-20,43.395,43.94,42.71,42.71,736048
2019-11-21,41.675,43.545,41.41,43.39,1242310
2019-11-22,42.48,42.815,41.42,41.885,832838
2019-11-25,43.13,43.5,42.505,42.505,715498
2019-11-26,43.725,43.895,43.08,43.135,920650
2019-11-27,43.795,44.15,43.555,44.0,535250
2019-11-29,43.03,43.77,42.855,43.545,330600
2019-12-02,42.475,43.065,42.29,43.065,748306
2019-12-03,42.39,42.495,41.73,42.0,778972
2019-12-04,42.745,43.0,42.485,42.485,773298
2019-12-05,42.87,43.0,42.635,42.73,907494
2019-12-06,43.395,44.225,43.095,43.26,815968
2019-12-09,42.74,43.27,42.14,43.085,639462
2019-12-10,42.8,42.945,42.34,42.685,587658
2019-12-11,43.45,43.515,42.575,42.73,483758
2019-12-12,44.31,44.49,43.11,43.355,1095448
2019-12-13,43.945,45.058,43.715,44.28,944928
2019-12-16,43.6,44.768,43.55,44.425,782536
2019-12-17,44.06,44.225,43.1,43.4,1080194
2019-12-18,43.79,44.425,43.61,44.365,762762
2019-12-19,44.1,44.235,43.205,43.665,666346
2019-12-20,43.915,44.565,43.8,44.275,1709608
2019-12-23,44.51,44.925,43.95,44.26,918338
2019-12-24,44.685,44.825,44.302,44.63,233876
2019-12-26,45.7,45.755,44.46,44.685,594570
2019-12-27,45.21,45.965,45.1,45.85,478582
2019-12-30,44.905,45.365,44.572,45.12,718100
2019-12-31,44.94,45.55,44.81,44.81,683602
2020-01-02,45.18,45.505,43.698,45.2,983838
2020-01-03,44.35,44.665,43.935,44.52,834118
2020-01-06,45.415,45.435,43.655,44.07,666362
2020-01-07,45.375,46.24,45.155,45.275,607380
2020-01-08,47.195,47.79,45.435,45.555,1387404
2020-01-09,48.46,48.5,47.5,47.5,1016008
2020-01-10,48.485,48.785,47.932,48.46,815822
2020-01-13,48.715,49.82,48.5,48.705,1184512
2020-01-14,47.935,49.15,47.505,48.76,936486
2020-01-15,49.475,49.525,47.885,48.0,1010074
2020-01-16,49.805,49.955,48.875,49.835,670060
2020-01-17,48.94,50.245,48.812,50.175,809128
2020-01-21,49.48,49.64,48.5,48.93,638482
2020-01-22,49.82,50.535,49.42,49.42,905064
2020-01-23,49.38,49.85,48.825,49.52,860732
2020-01-24,48.705,49.545,48.21,49.43,1053108
2020-01-27,48.86,49.09,47.525,47.69,919522
2020-01-28,49.82,49.98,48.59,49.155,965144
2020-01-29,49.56,50.617,49.31,49.965,670456
2020-01-30,49.275,49.735,48.6,49.175,648144
2020-01-31,49.12,49.58,48.835,49.15,886252
2020-02-03,49.245,49.63,48.435,49.34,632278
2020-02-04,50.405,50.86,49.89,50.005,902934
2020-02-05,50.49,51.32,50.12,51.0,714658
2020-02-06,50.995,51.41,50.455,50.81,703750
2020-02-07,50.165,50.79,49.975,50.77,867664
2020-02-10,50.24,50.445,49.815,49.94,1074338
2020-02-11,50.735,51.055,50.225,50.705,577158
2020-02-12,50.425,51.16,50.215,51.0,555458
2020-02-13,50.695,51.44,50.035,50.12,1064948
2020-02-14,50.94,51.348,50.53,50.78,845868
2020-02-18,50.945,51.32,50.53,50.8,856176
2020-02-19,50.83,51.17,50.735,51.01,1107320
2020-02-20,53.415,53.785,50.505,50.505,1490286
2020-02-21,53.145,54.5,52.965,53.4,1660712
2020-02-24,51.35,52.53,51.22,51.305,2156500
2020-02-25,51.85,54.56,49.07,51.79,3184348
2020-02-26,49.235,52.432,48.875,52.11,2145030
2020-02-27,49.31,51.735,47.92,47.92,1601830
2020-02-28,47.825,48.88,46.36,47.59,2952430
2020-03-02,51.79,51.855,47.725,48.505,1508580
2020-03-03,50.9,53.745,50.541,51.775,1877734
2020-03-04,54.7,54.855,51.785,51.895,1410516
2020-03-05,54.14,55.926,53.29,53.305,1402522
2020-03-06,51.54,52.865,49.875,52.295,2020340
2020-03-09,46.305,49.28,46.025,47.035,1909018
2020-03-10,46.5,48.085,44.125,47.61,1887270
2020-03-11,43.61,45.76,43.215,45.34,2136096
2020-03-12,39.65,40.99,38.19,40.4,3382682
2020-03-13,40.085,42.04,37.715,42.005,2150724
2020-03-16,31.98,37.015,31.5,34.5,2848292
2020-03-17,35.135,35.2,29.98,32.365,2855762
2020-03-18,31.53,33.224,30.25,31.255,1842948
2020-03-19,34.675,35.33,28.11,31.055,2417746
2020-03-20,34.135,36.902,33.25,35.105,2521058
2020-03-23,33.49,35.385,32.455,33.96,1513598
2020-03-24,40.415,40.505,35.02,35.02,2355582
2020-03-25,40.735,42.19,38.205,40.28,1730622
2020-03-26,44.5,44.78,40.735,41.49,1815564
2020-03-27,41.43,43.658,40.035,41.73,1998786
2020-03-30,42.585,45.285,41.57,41.85,1451616
2020-03-31,40.07,43.515,39.535,41.87,2059388
2020-04-01,35.835,38.91,34.69,37.905,2788280
2020-04-02,37.925,38.195,34.595,35.84,1289204
2020-04-03,33.835,37.96,33.208,37.5,2373560
2020-04-06,36.78,37.795,35.13,35.85,2023714
2020-04-07,36.815,39.385,36.55,39.0,2162696
2020-04-08,42.375,42.93,37.035,37.455,3271204
2020-04-09,42.885,46.1,41.715,43.065,2960832
2020-04-13,39.715,42.705,39.085,42.355,2689572
2020-04-14,40.46,41.685,40.12,40.885,1568070
2020-04-15,38.45,39.25,37.975,38.805,1784558
2020-04-16,39.785,40.125,38.29,38.64,2020140
2020-04-17,41.82,42.82,41.125,41.515,1254012
2020-04-20,42.875,43.185,40.255,40.42,1539392
2020-04-21,40.36,42.1,39.73,41.05,2687800
2020-04-22,42.64,42.995,40.645,40.775,1133624
2020-04-23,42.17,43.56,42.02,42.575,1154274
2020-04-24,42.895,43.225,40.01,40.24,2190366
2020-04-27,45.895,46.429,43.585,43.6,2205868
2020-04-28,48.33,49.455,46.76,47.3,2557304
2020-04-29,49.9,52.04,49.275,50.79,2434148
2020-04-30,47.61,49.755,47.6,48.65,1783698
2020-05-01,45.945,47.915,45.3,46.86,3049974
2020-05-04,49.955,50.35,45.18,45.18,4789196
2020-05-05,54.605,57.24,53.025,53.34,4031156
2020-05-06,55.975,56.845,53.145,54.715,2117518
2020-05-07,55.165,57.19,55.105,56.89,1719640
2020-05-08,57.545,57.852,55.77,56.44,1779812
2020-05-11,58.71,59.19,56.17,56.5,1976846
2020-05-12,56.7,59.36,56.64,58.91,1786840
2020-05-13,56.96,58.58,55.865,56.5,1879124
2020-05-14,56.135,56.435,54.265,55.645,1409076
2020-05-15,57.475,58.2,55.336,55.985,1041954
2020-05-18,61.38,61.802,59.518,59.745,1516716
2020-05-19,59.59,62.25,59.575,61.1,1217086
2020-05-20,61.05,62.2,60.61,61.4,2033464
2020-05-21,62.405,62.98,60.82,61.05,1510762
2020-05-22,63.855,63.935,62.315,62.8,1503408
2020-05-26,64.0,66.42,63.474,65.91,2235998
2020-05-27,62.855,65.015,61.835,64.775,1720400
2020-05-28,59.88,63.88,59.58,63.88,2260858
2020-05-29,60.06,61.055,59.315,59.62,1880182
2020-06-01,59.95,61.16,59.865,60.41,1518548
2020-06-02,60.01,61.415,59.32,60.415,1355656
2020-06-03,58.415,61.0,58.325,60.605,1672116
2020-06-04,57.175,58.792,56.531,57.635,2513724
2020-06-05,62.475,63.025,58.406,58.675,2570280
2020-06-08,60.23,63.515,59.72,62.5,1709666
2020-06-09,59.55,61.19,58.555,59.75,1318694
2020-06-10,61.225,61.858,58.515,59.49,1914254
2020-06-11,56.915,58.965,56.825,58.845,1877722
2020-06-12,56.335,59.36,54.525,59.36,2165074
2020-06-15,58.71,58.85,54.1,55.0,1767034
2020-06-16,60.415,60.75,57.77,60.715,1238450
2020-06-17,60.215,62.101,60.01,61.04,1073280
2020-06-18,59.98,60.94,59.57,60.45,1016844
2020-06-19,59.575,60.97,58.63,60.68,1902658
2020-06-22,61.695,61.74,58.75,59.27,1342876
2020-06-23,62.125,62.99,61.185,62.75,1396474
2020-06-24,61.345,62.135,60.158,61.225,1712692
2020-06-25,61.475,61.515,58.905,60.86,2249070
2020-06-26,63.525,64.41,60.655,61.17,13929270
2020-06-29,64.015,64.875,63.225,63.925,1644670
2020-06-30,65.035,66.08,64.495,64.5,1968922
2020-07-01,62.415,65.252,62.37,65.18,1855644
2020-07-02,63.44,65.28,63.22,63.9,1283180
2020-07-06,63.375,64.76,62.935,64.7,1611888
2020-07-07,63.16,64.798,63.105,63.88,1661236
2020-07-08,64.14,64.73,63.375,63.555,1867498
2020-07-09,64.64,67.66,63.145,64.45,4359632
2020-07-10,62.125,65.335,60.915,65.0,3106166
2020-07-13,61.37,63.845,61.305,62.595,1533090
2020-07-14,64.26,64.33,61.315,61.47,1501558
2020-07-15,66.045,66.27,64.505,65.385,1784250
2020-07-16,66.295,67.1,65.76,65.845,1050946
2020-07-17,67.015,67.27,66.215,66.64,759382
2020-07-20,68.135,69.17,67.272,67.45,1519798
2020-07-21,66.625,68.005,66.165,68.0,1107978
2020-07-22,67.89,68.582,66.675,66.675,752728
2020-07-23,66.81,69.358,66.105,67.865,874104
2020-07-24,66.71,67.425,65.29,66.445,756042
2020-07-27,69.5,69.99,66.93,67.2,897540
2020-07-28,67.425,69.015,67.27,69.015,1108958
2020-07-29,69.815,70.03,68.02,68.02,710316
2020-07-30,69.93,70.05,68.28,69.005,967164
2020-07-31,69.665,70.545,68.295,70.22,856098
2020-08-03,72.25,72.479,70.19,70.675,1476920
2020-08-04,69.46,71.52,65.33,71.08,4424706
2020-08-05,69.16,70.195,67.78,69.45,1535932
2020-08-06,69.305,69.79,68.36,69.0,1158282
2020-08-07,69.52,70.3,68.567,68.95,677084
2020-08-10,68.54,69.605,67.845,69.5,969056
2020-08-11,67.78,69.49,67.725,68.91,884060
2020-08-12,69.73,69.845,67.89,68.28,684458
2020-08-13,71.61,72.39,69.645,69.645,959578
2020-08-14,70.98,71.67,70.785,71.35,787378
2020-08-17,72.22,73.75,71.595,71.82,853414
2020-08-18,73.125,73.61,72.35,72.35,855704
2020-08-19,74.075,75.13,72.96,73.14,849966
2020-08-20,73.22,73.75,72.82,73.465,674880
2020-08-21,74.84,74.925,73.265,73.355,504200
2020-08-24,75.455,76.58,74.975,75.805,759444
2020-08-25,73.605,75.61,72.16,75.61,1170950
2020-08-26,74.055,74.48,72.865,73.575,692868
2020-08-27,73.405,75.885,72.425,74.775,656168
2020-08-28,74.695,75.64,73.575,73.915,678584
2020-08-31,74.745,75.855,74.19,74.84,713598
2020-09-01,77.84,78.315,74.285,74.945,1397144
2020-09-02,76.14,78.195,74.63,77.97,842322
2020-09-03,70.655,75.395,70.085,75.265,1211482
2020-09-04,68.47,71.53,65.85,71.005,1254336
2020-09-08,69.16,71.095,65.6,67.25,1133696
2020-09-09,70.605,71.625,69.265,69.985,987400
2020-09-10,68.845,70.802,68.365,70.8,1719474
2020-09-11,67.16,69.52,66.188,69.52,966012
2020-09-14,69.95,70.08,67.855,68.2,1277958
2020-09-15,69.88,72.9962,69.55,71.23,673097
2020-09-16,70.11,71.18,69.38,70.84,597402
2020-09-17,68.39,70.15,67.15,68.3,726665
2020-09-18,66.38,69.63,65.74,68.81,1912782
2020-09-21,66.36,66.5,63.32,65.43,1087036
2020-09-22,68.24,68.29,65.55,66.35,982666
2020-09-23,67.04,69.23,67.03,67.89,898638
2020-09-24,68.02,69.37,65.65,66.64,624524
2020-09-25,68.5,69.34,67.0,67.72,428477
2020-09-28,71.06,71.52,69.43,69.7,450033
2020-09-29,70.79,72.14,70.6,71.21,447366
2020-09-30,71.6,72.77,70.29,71.28,743956
2020-10-01,73.45,73.62,71.96,72.47,482525
2020-10-02,73.73,74.66,71.51,71.72,556939
2020-10-05,76.58,76.83,74.15,74.49,857597
2020-10-06,76.05,78.61,75.65,76.73,715001
2020-10-07,75.65,78.0,74.83,77.49,680766
2020-10-08,76.33,77.255,75.69,76.54,339442
2020-10-09,78.22,79.19,77.0,77.57,359682
2020-10-12,79.65,79.99,78.345,79.23,398879
2020-10-13,79.94,81.23,79.29,79.65,599750
2020-10-14,78.73,81.223,78.68,80.9,554373
2020-10-15,78.33,79.25,77.24,77.62,613645
2020-10-16,77.2,79.26,76.59,78.82,650567
2020-10-19,76.16,78.53,75.33,77.3,570190
2020-10-20,76.04,77.41,75.95,76.57,445387
2020-10-21,74.68,77.0,74.52,76.49,550674
